"";"Kingdom";"Phylum";"Class";"Order";"Family";"Genus";"Species"
"ASV2243";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV2244";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV2245";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Intestinimonas";NA
"ASV2246";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV2247";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV2248";"Bacteria";"Verrucomicrobia";"Verrucomicrobiae";"Verrucomicrobiales";"Akkermansiaceae";"Akkermansia";NA
"ASV2249";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV2250";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Sporobacter";NA
"ASV2251";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Ruminococcus";NA
"ASV2252";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";NA;NA
"ASV2253";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV2254";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV2255";"Bacteria";"Bacteroidetes";NA;NA;NA;NA;NA
"ASV2256";"Bacteria";"Firmicutes";NA;NA;NA;NA;NA
"ASV2257";"Bacteria";NA;NA;NA;NA;NA;NA
"ASV2258";"Bacteria";NA;NA;NA;NA;NA;NA
"ASV2259";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";NA;NA;NA
"ASV2260";"Bacteria";"Firmicutes";"Negativicutes";"Acidaminococcales";"Acidaminococcaceae";NA;NA
"ASV2261";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV2262";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV2263";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Oscillibacter";NA
"ASV2264";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";NA;NA;NA
"ASV2265";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV2266";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";NA;NA;NA
"ASV2267";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";NA;NA
"ASV2268";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Phocaeicola";NA
"ASV2269";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Paramuribaculum";NA
"ASV2270";"Bacteria";"Firmicutes";"Bacilli";NA;NA;NA;NA
"ASV2271";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";NA;NA
"ASV2272";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV2273";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV2274";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV2275";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides";NA
"ASV2276";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV2277";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV2278";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";NA;NA
"ASV2279";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV2280";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV2281";"Bacteria";NA;NA;NA;NA;NA;NA
"ASV2282";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";NA;NA
"ASV2283";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV2284";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Peptostreptococcaceae";NA;NA
"ASV2285";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV2286";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV2287";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV2288";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV2289";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";NA;NA
"ASV2290";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"Turicibacter";NA
"ASV2291";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Duncaniella";NA
"ASV2292";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Paramuribaculum";NA
"ASV2293";"Bacteria";NA;NA;NA;NA;NA;NA
"ASV2294";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Paramuribaculum";NA
"ASV2295";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV2296";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Schaedlerella";NA
"ASV2297";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"Turicibacter";NA
"ASV2298";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV2299";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV2300";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";NA;NA;NA
"ASV2301";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides";NA
"ASV2302";"Bacteria";"Bacteroidetes";NA;NA;NA;NA;NA
"ASV2303";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV2304";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV2305";"Bacteria";"Actinobacteria";"Coriobacteriia";"Eggerthellales";"Eggerthellaceae";"Adlercreutzia";NA
"ASV2306";"Bacteria";"Bacteroidetes";NA;NA;NA;NA;NA
"ASV2307";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Flintibacter";NA
"ASV2308";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Lawsonibacter";NA
"ASV2309";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV2310";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Flintibacter";NA
"ASV2311";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV2312";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV2313";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV2314";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV2315";"Bacteria";"Verrucomicrobia";"Verrucomicrobiae";"Verrucomicrobiales";"Akkermansiaceae";"Akkermansia";NA
"ASV2316";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV2317";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV2318";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";NA;NA
"ASV2319";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Flintibacter";NA
"ASV2320";"Bacteria";"Verrucomicrobia";"Verrucomicrobiae";"Verrucomicrobiales";"Akkermansiaceae";"Akkermansia";NA
"ASV2321";"Bacteria";"Proteobacteria";"Deltaproteobacteria";"Desulfovibrionales";"Desulfovibrionaceae";"Bilophila";NA
"ASV2322";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV2323";"Bacteria";"Proteobacteria";"Deltaproteobacteria";"Desulfovibrionales";"Desulfovibrionaceae";NA;NA
"ASV2324";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV2325";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Fournierella";NA
"ASV2326";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Peptostreptococcaceae";"Romboutsia";NA
"ASV2327";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV2328";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV2329";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV2330";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV2331";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";NA;NA
"ASV2332";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV2333";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Peptostreptococcaceae";"Romboutsia";NA
"ASV2334";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV2335";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV2336";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV2337";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Limosilactobacillus";NA
"ASV2338";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Limosilactobacillus";NA
"ASV2339";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Eubacteriaceae";"Eubacterium";NA
"ASV2340";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV2341";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV2342";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV2343";"Bacteria";"Verrucomicrobia";"Verrucomicrobiae";"Verrucomicrobiales";"Akkermansiaceae";"Akkermansia";NA
"ASV2344";"Bacteria";"Verrucomicrobia";"Verrucomicrobiae";"Verrucomicrobiales";"Akkermansiaceae";"Akkermansia";NA
"ASV2345";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Flintibacter";NA
"ASV2346";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"Turicibacter";NA
"ASV2347";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV2348";"Bacteria";"Verrucomicrobia";"Verrucomicrobiae";"Verrucomicrobiales";"Akkermansiaceae";"Akkermansia";NA
"ASV2349";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";NA;NA;NA
"ASV2350";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV2351";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV2352";"Bacteria";"Verrucomicrobia";"Verrucomicrobiae";"Verrucomicrobiales";"Akkermansiaceae";"Akkermansia";NA
"ASV2353";"Bacteria";NA;NA;NA;NA;NA;NA
"ASV2354";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";NA;NA
"ASV2355";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV2356";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV2357";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";NA;NA
"ASV2358";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV2359";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Paramuribaculum";NA
"ASV2360";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV2361";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV2362";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Ruminococcus";NA
"ASV2363";"Bacteria";"Firmicutes";"Bacilli";NA;NA;NA;NA
"ASV2364";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Monoglobus";NA
"ASV2365";"Bacteria";"Firmicutes";"Bacilli";"Bacillales";"Staphylococcaceae";NA;NA
"ASV2366";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV2367";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV2368";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV2369";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Duncaniella";NA
"ASV2370";"Bacteria";"Firmicutes";"Bacilli";"Bacillales";"Staphylococcaceae";"Staphylococcus";NA
"ASV2371";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Clostridium_XlVb";NA
"ASV2372";"Bacteria";"Firmicutes";"Bacilli";"Bacillales";"Staphylococcaceae";NA;NA
"ASV2373";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV2374";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV2375";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Intestinimonas";NA
"ASV2376";"Bacteria";"Proteobacteria";"Deltaproteobacteria";"Desulfovibrionales";"Desulfovibrionaceae";NA;NA
"ASV2377";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV2378";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV2379";"Bacteria";"Firmicutes";"Bacilli";"Bacillales";"Staphylococcaceae";NA;NA
"ASV2380";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Limosilactobacillus";NA
"ASV2381";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV2382";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";NA;NA
"ASV2383";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";NA;NA
"ASV2384";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Neglecta";NA
"ASV2385";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV2386";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Clostridium_XlVa";NA
"ASV2387";"Bacteria";"Verrucomicrobia";"Verrucomicrobiae";"Verrucomicrobiales";"Akkermansiaceae";"Akkermansia";NA
"ASV2388";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"Clostridium_XVIII";NA
"ASV2389";"Bacteria";"Verrucomicrobia";"Verrucomicrobiae";"Verrucomicrobiales";"Akkermansiaceae";"Akkermansia";NA
"ASV2390";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV2391";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";NA;NA;NA
"ASV2392";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV2393";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV2394";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV2395";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV2396";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Intestinimonas";NA
"ASV2397";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV2398";"Bacteria";"Verrucomicrobia";"Verrucomicrobiae";"Verrucomicrobiales";"Akkermansiaceae";"Akkermansia";NA
"ASV2399";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Acetatifactor";NA
"ASV2400";"Bacteria";"Firmicutes";NA;NA;NA;NA;NA
"ASV2401";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";NA;NA
"ASV2402";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV2403";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV2404";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";NA;NA
"ASV2405";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";NA;NA
"ASV2406";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";NA;NA
"ASV2407";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Limosilactobacillus";NA
"ASV2408";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV2409";"Bacteria";"Firmicutes";NA;NA;NA;NA;NA
"ASV2410";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV2411";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Rikenellaceae";"Alistipes";NA
"ASV2412";"Bacteria";"Firmicutes";"Bacilli";"Bacillales";"Staphylococcaceae";NA;NA
"ASV2413";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV2414";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";NA;NA
"ASV2415";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";NA;NA
"ASV2416";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";NA;NA
"ASV2417";"Bacteria";NA;NA;NA;NA;NA;NA
"ASV2418";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Flavonifractor";NA
"ASV2419";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Monoglobus";NA
"ASV2420";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Intestinimonas";NA
"ASV2421";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV2422";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"Turicibacter";NA
"ASV2423";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV2424";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Duncaniella";NA
"ASV2425";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Duncaniella";NA
"ASV2426";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV2427";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Duncaniella";NA
"ASV2428";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Intestinimonas";NA
"ASV2429";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV2430";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV2431";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";NA;NA
"ASV2432";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Paramuribaculum";NA
"ASV2433";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV2434";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Duncaniella";NA
"ASV2435";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";NA;NA;NA
"ASV2436";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV2437";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";NA;NA
"ASV2438";"Bacteria";"Firmicutes";"Bacilli";"Bacillales";NA;NA;NA
"ASV2439";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";NA;NA
"ASV2440";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV2441";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"Turicibacter";NA
"ASV2442";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV2443";"Bacteria";"Firmicutes";"Bacilli";"Bacillales";NA;NA;NA
"ASV2444";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Mediterraneibacter";NA
"ASV2445";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";NA;NA
"ASV2446";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV2447";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV2448";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV2449";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV2450";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV2451";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV2452";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV2453";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";NA;NA
"ASV2454";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Intestinimonas";NA
"ASV2455";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV2456";"Bacteria";"Firmicutes";"Bacilli";"Bacillales";"Staphylococcaceae";NA;NA
"ASV2457";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV2458";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV2459";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV2460";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV2461";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV2462";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV2463";"Bacteria";"Firmicutes";"Bacilli";NA;NA;NA;NA
"ASV2464";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV2465";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Paramuribaculum";NA
"ASV2466";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV2467";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Sporobacter";NA
"ASV2468";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Paramuribaculum";NA
"ASV2469";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV2470";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";NA;NA
"ASV2471";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";NA;NA
"ASV2472";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV2473";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV2474";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV2475";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";NA;NA;NA
"ASV2476";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";NA;NA
"ASV2477";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV2478";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV2479";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV2480";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV2481";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV2482";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV2483";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV2484";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV2485";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Aerococcaceae";"Aerococcus";NA
"ASV2486";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
